date,txVolume_USD,txCount,marketcap_USD,price_USD,exchangeVolume_USD,generatedCoins,fees
03-04-17,1494817.88,1085,145174000,0.02,3046200,0,18596.95326
04-04-17,854953.7638,866,179777000,0.018258,1116120,0,18942.12084
05-04-17,311695.8185,758,164592000,0.017454,703122,0,8826.461785
06-04-17,538697.1939,795,157325000,0.016597,876617,0,10656.95957
07-04-17,322038.042,745,149323000,0.016876,537684,0,9518.235484
08-04-17,371917.654,725,151344000,0.018439,566747,0,8811.726647
09-04-17,500225.7081,1052,166109000,0.020015,1427210,0,12512.89603
10-04-17,932316.3119,1047,183982000,0.020881,935290,0,11425.43926
11-04-17,429470.5025,872,186548000,0.019801,624476,0,9071.505947
12-04-17,306141.0547,787,177420000,0.020753,352057,0,7611.859031
13-04-17,472548.6273,830,187240000,0.021136,913704,0,9333.853952
14-04-17,562649.8861,856,190834000,0.022076,646718,0,9307.997017
15-04-17,2083624.003,1054,197651000,0.024322,3447680,0,15309.95794
16-04-17,521813.8902,965,220588000,0.024114,1125710,0,11575.92638
17-04-17,541447.9321,1279,217653000,0.026132,1170530,0,10812.85918
18-04-17,1585274.138,1554,235395000,0.028338,1941180,0,17119.8272
19-04-17,4215729.215,2152,255586000,0.032498,11247000,0,37844.03458
20-04-17,1157235.577,1267,292522000,0.028481,3557250,0,16222.58252
21-04-17,2025912.69,1148,254881000,0.032971,3036720,0,41443.0407
22-04-17,1206696.876,1195,295305000,0.03197,2138240,0,13142.55059
23-04-17,1001822.253,1054,288788000,0.031441,1484040,0,13670.98794
24-04-17,1572034.046,1017,282409000,0.034198,2517040,0,59842.23224
25-04-17,1799755.466,1419,309660000,0.037436,5342870,0,18889.36492
26-04-17,5266210.953,1983,336824000,0.049937,13731300,0,32949.88068
27-04-17,6209740.104,2255,449886000,0.046975,21176600,0,32853.94327
28-04-17,1888186.7,1485,422347000,0.048639,7871700,0,16903.90212
29-04-17,6751914.693,1321,436629000,0.048039,4997420,0,14681.76016
30-04-17,1583086.78,1354,431966000,0.050966,4804860,0,14160.318
01-05-17,4009430.943,1669,461377000,0.052053,9305290,0,23237.82777
02-05-17,3507336.637,1410,474830000,0.051829,5264940,0,15942.97395
03-05-17,1523829.394,1189,465385000,0.052956,3604820,0,11857.46436
04-05-17,4075215.489,1475,479835000,0.063401,10730500,0,17199.51989
