date,txVolume_USD,txCount,marketcap_USD,price_USD,exchangeVolume_USD,generatedCoins,fees
13-03-17,12414078.55,19988,127735000,1.65,9504840,30674.53125,10.43069133
14-03-17,4904769.149,19815,148130000,1.66,9565220,30024.0625,10.27341738
15-03-17,7660965.076,20327,148644000,1.8,5906800,30455.625,44.2547963
16-03-17,13617942.65,20721,162466000,2.13,19379700,29468.59375,13.97175794
17-03-17,17890665.09,22700,187614000,1.91,20132500,29808.4375,13.83941782
18-03-17,8874238.624,20011,171119000,1.7,9267590,30873.90625,10.41331646
19-03-17,8653435.744,20372,153490000,1.92,6790520,30171.71875,10.96205429
20-03-17,6297719.78,19976,173892000,1.95,6100770,29859.6875,10.62885921
21-03-17,10683009.93,21329,175087000,2.43,21455000,31623.28125,11.14009594
22-03-17,13407722.28,23226,218160000,2.4,18969200,30919.21875,13.06517796
23-03-17,3840122.507,21245,215468000,2.29,7279450,30528.4375,12.61442322
24-03-17,12560362.79,21740,206033000,2.41,12123700,30482.1875,20.0848114
25-03-17,5666059.098,21002,218022000,2.28,7542960,30251.09375,11.12085042
26-03-17,3367391.41,21130,205706000,2.31,4810060,30502.96875,10.97871553
27-03-17,7690296.062,21658,212515000,2.13,7221650,30000.625,12.93673048
28-03-17,7650579.092,21931,192717000,2.27,7125770,30524.0625,11.47677229
29-03-17,4447783.202,21851,204442000,2.33,5549740,30904.84375,11.49967518
30-03-17,10205760.25,22001,209841000,2.83,19426400,30923.59375,11.39844923
31-03-17,15268321.04,25701,252768000,2.83,24881200,32158.28125,13.38374621
01-04-17,16166419.55,23609,254292000,2.76,6321790,30229.0625,12.3400309
02-04-17,10171057.6,22235,248588000,2.64,10883300,30725.625,11.49939702
03-04-17,6857699.583,22535,239440000,2.6,9722960,30946.09375,11.60996815
04-04-17,3692652.376,21279,235018000,2.67,6273250,31118.59375,11.06967664
05-04-17,4877933.224,20990,241974000,2.76,5603160,30728.28125,11.68431259
06-04-17,8616788.916,22106,248631000,2.68,10892200,31049.375,11.46710223
07-04-17,11792599.32,24051,241422000,2.73,5287300,30501.5625,25.20192575
08-04-17,7766934.625,22343,244756000,2.72,6855690,31041.875,11.62395792
09-04-17,5585920.234,22360,245821000,2.64,6335860,31056.25,12.46992842
10-04-17,5978736.028,22677,239316000,2.6,5163570,30151.5625,12.39302391
11-04-17,3893228.977,21825,235280000,2.54,3092580,30683.28125,11.26173069
12-04-17,3146979.663,23172,229734000,2.62,4452230,30775.15625,12.24565213
13-04-17,3512887.653,23048,237470000,2.62,5216010,30304.84375,12.08639899
14-04-17,4978231.809,21051,238045000,2.64,6137310,31231.5625,11.23140876
15-04-17,5152715.857,21079,239360000,2.68,3488550,30295.625,11.06913927
16-04-17,2815027.8,21363,242861000,2.63,3454270,31198.59375,11.06712834
17-04-17,5400902.705,21280,238216000,2.62,3539730,30332.65625,11.01058666
18-04-17,29992873.05,22379,237684000,2.89,12008300,31484.0625,11.69015262
19-04-17,10590524.28,22935,261650000,3.14,18424100,31435,11.96290039
20-04-17,14146970.65,24665,286485000,3.28,25077400,31652.1875,12.88874809
21-04-17,6957736.799,24056,297930000,3.18,12069800,30630,12.67325684
22-04-17,3645941.574,23012,289096000,3.23,5842940,31293.28125,12.05026375
23-04-17,10380664.91,23206,293703000,3.54,17227400,31097.8125,15.76283317
24-04-17,28555504.74,25194,324863000,4.05,42912000,32274.21875,13.37513702
25-04-17,31867139.32,25246,368833000,3.96,25195800,30685,16.56879224
26-04-17,44683985.84,25635,361613000,4.59,46981900,31734.375,13.46702381
27-04-17,30977275.03,27429,418466000,4.95,57485800,31190.15625,14.73719101
28-04-17,15465924.86,29065,450848000,4.84,29110500,30090.78125,18.11606614
29-04-17,20196191.94,23685,444253000,5.42,36329100,31640.15625,12.55235863
30-04-17,45768101.74,27576,496272000,6.52,82888200,31943.4375,15.00769751
01-05-17,70068872.95,29397,591840000,6.89,118589000,31654.53125,15.59041427
02-05-17,35725268.27,28255,632910000,6.58,56020100,31396.40625,15.08938727
03-05-17,44973147.16,28487,597190000,6.67,35759200,31213.125,15.02282232
04-05-17,27754712.37,29753,609121000,7.63,61868400,31068.4375,15.72447799
05-05-17,45428994.15,28922,701217000,7.53,60387300,31761.71875,15.24409711
06-05-17,25553138.89,27531,689342000,7.27,31552400,31437.03125,14.41708829
07-05-17,30008601.65,28806,666100000,7.12,36206300,31612.1875,17.62009328
