date,txVolume_USD,txCount,marketcap_USD,price_USD,exchangeVolume_USD,generatedCoins,fees
12-03-17,565647387.3,66483,1924660000,23.44,74628900,30849.53125,48.52902672
13-03-17,538648476,81400,2108300000,28.59,255488000,31612.5,76.36274961
14-03-17,225715925.3,76374,2563700000,28.65,101797000,31216.09375,74.82260577
15-03-17,275524554.9,80175,2571160000,35.06,170344000,31373.90625,64.30798953
16-03-17,1464403452,108541,3174750000,46.35,454418000,31431.71875,85.39888598
17-03-17,753588783.1,106214,4125480000,46.83,497534000,31841.875,88.9662026
18-03-17,804481689.5,89682,4211830000,34.16,262180000,31482.34375,60.51984456
19-03-17,233338273.8,84369,3193600000,44.74,239430000,30994.53125,57.00351035
20-03-17,286220047.6,79896,4031270000,43.39,154701000,31670.3125,56.94921184
21-03-17,566799851.7,83857,3913620000,43.15,91265400,31013.28125,64.21871893
22-03-17,483962641.1,78300,3880120000,42.34,113952000,31375.46875,60.19647044
23-03-17,506637502.3,81959,3831310000,43.68,100724000,30980.9375,60.99908204
24-03-17,847169021.4,86992,3929230000,53.11,297046000,30840.9375,73.2890179
25-03-17,620490513.4,84189,4825700000,51.25,223059000,31062.8125,58.09245301
26-03-17,485520846.6,79266,4574540000,50.52,106859000,31172.34375,58.10472858
27-03-17,547966899.5,91493,4624990000,49.67,118978000,31005.3125,77.73924607
28-03-17,559039312.4,83821,4482160000,50.77,97745300,30555.46875,63.88207324
29-03-17,705314136.7,92695,4561150000,53.13,144998000,31268.28125,69.32498441
30-03-17,901253134.2,95382,4793280000,52.21,86885700,30819.84375,71.10513216
31-03-17,734405626,102296,4671190000,50.04,151416000,31208.28125,77.40067653
01-04-17,489180042.6,79967,4517510000,50.7,92461900,30850.9375,57.22288136
02-04-17,739952437.8,88394,4582700000,48.75,134604000,30440.78125,66.26708212
03-04-17,754982751.4,99398,4411030000,44.36,190513000,31186.25,74.78445755
04-04-17,376628733.8,85299,3969730000,44.64,157568000,31055.3125,64.97985002
05-04-17,551950862.4,85874,4037940000,45.3,119733000,31235.3125,68.31268605
06-04-17,748023714.2,94118,4089930000,43.24,147120000,30724.375,73.38862289
07-04-17,216760499.1,91942,3878210000,42.16,81474700,31074.53125,72.41898772
08-04-17,299748697.3,71142,3783000000,44.31,74138800,30914.375,52.32712425
09-04-17,293679427.8,73873,4009010000,43.27,55143000,30243.28125,56.80567881
10-04-17,373931423.4,74824,3919520000,43.44,44061500,30037.1875,63.03860792
11-04-17,370714600,75705,3941100000,43.41,38303300,30450.46875,58.91527217
12-04-17,368122296.7,77128,3938930000,46.29,88045700,30213.90625,80.68895926
13-04-17,295003645,83923,4198420000,50.22,157200000,30342.96875,61.65846332
14-04-17,340058979.8,80411,4531810000,47.57,91674400,30989.6875,62.89644005
15-04-17,174739763.1,74402,4323100000,49.1,66207800,29998.125,57.80525136
16-04-17,87657230.52,70435,4450140000,48.72,31343800,30503.4375,55.11769542
17-04-17,115811509.8,71937,4417310000,48.3,44013300,30648.125,60.47329724
18-04-17,432487863.3,82886,4387860000,50.71,78748500,30519.84375,73.74478176
19-04-17,468151054.4,85419,4608260000,48.31,76281000,29612.1875,78.39648454
20-04-17,547007974,85221,4373800000,49.67,79600900,30422.1875,71.79277396
21-04-17,373941561,78067,4512610000,48.22,45048300,30477.34375,92.1973651
22-04-17,337344233.8,71711,4381290000,48.55,37357600,29990.3125,74.92014406
23-04-17,339487008.9,76480,4420040000,48.49,36234000,30491.25,65.08920182
24-04-17,428563735.3,78842,4446470000,50.03,55580600,29782.96875,72.97982447
25-04-17,392101696.9,92688,4557870000,49.89,38264600,30760.3125,78.57420473
26-04-17,588871941.9,89311,4544370000,52.72,104884000,29332.1875,74.78972386
27-04-17,948955167,104106,4809630000,62.17,246775000,29330,87.31269091
28-04-17,1019001296,105817,5669550000,70.16,346546000,29682.03125,79.20596841
29-04-17,959430518.5,90788,6506490000,68.38,165448000,29217.65625,70.2026858
30-04-17,1274978275,94644,6248840000,79.02,229945000,29368.59375,78.95863027
01-05-17,1863859592,110258,7234070000,76.3,376842000,29357.5,105.5382141
02-05-17,1567100249,108370,6992980000,77.26,193773000,29436.40625,112.7346027
03-05-17,1798510195,96724,7050050000,79.72,141922000,29552.65625,77.31350609
04-05-17,2223281747,114255,7277480000,96.98,366847000,29423.4375,92.43033996
05-05-17,2198132048,107872,8833520000,94.4,331928000,29702.03125,84.35330606
06-05-17,1516676149,94499,8669910000,97.81,151462000,29703.4375,84.36414639
07-05-17,1869086460,103020,8942950000,94.01,183295000,29880.15625,105.7335058
08-05-17,1780718548,116795,8569060000,91.42,231344000,29425.9375,95.60596395
09-05-17,1779420026,111403,8341490000,91.16,363434000,29755,106.6666284
10-05-17,1670215369,108914,8337180000,89.52,145602000,29614.84375,104.9045369
11-05-17,2053284872,116565,8213570000,89.88,132722000,29734.53125,109.3933802
12-05-17,1606956183,106818,8184930000,88.66,145825000,29889.6875,109.0603735
13-05-17,1218295602,100963,8120390000,90.84,88742200,29253.28125,106.9235883
14-05-17,1138725605,101004,8322380000,90.79,66046600,28217.5,106.3791366
15-05-17,1568401063,122367,8316930000,92.41,170999000,28462.34375,132.1233988
16-05-17,1945214394,115744,8466470000,89.44,152285000,28717.96875,137.1437676
17-05-17,1280638200,139621,8181520000,89.86,183031000,27898.90625,220.2194372
18-05-17,917329687.4,136171,8238110000,96.91,196237000,28480.78125,158.4985933
19-05-17,1952035126,160897,8902240000,129.53,626945000,28381.25,173.9858554
20-05-17,1223108512,129298,11856600000,126.52,331455000,28652.03125,155.5797697
21-05-17,2031421918,148968,11705700000,157.94,570361000,28654.0625,160.5231369
22-05-17,4576384256,174354,14522100000,174.26,1188910000,28769.21875,182.63242
23-05-17,2941797409,181034,15688000000,181.95,530709000,28576.09375,253.7286422
24-05-17,2968570298,180045,16779700000,190.05,561014000,28640.625,272.0906793
25-05-17,2548223773,179296,17446600000,174.45,943637000,28838.90625,218.689885
26-05-17,2644168726,166190,16107000000,160.4,792458000,28963.75,206.0558265
27-05-17,1901898742,145853,14696000000,157.76,1217060000,28775.46875,182.12726
28-05-17,1687827195,151426,14608600000,170.51,717971000,28823.28125,192.5255142
29-05-17,2033781057,156323,15654600000,194.91,718828000,29537.34375,192.6245581
30-05-17,2779197532,181584,18004700000,231.91,1586670000,29819.375,319.9258719
31-05-17,5313469837,209557,21321900000,230.67,1271600000,28748.4375,634.0721771
01-06-17,3684390320,195360,21264800000,222.24,812924000,28069.375,253.2934708
02-06-17,3648787232,185253,20479000000,223.78,469532000,26820.625,291.5978415
03-06-17,3466287857,170166,20593500000,224.38,427896000,27526.40625,228.1346958
04-06-17,3387032398,175521,20659800000,245.33,753820000,27232.5,255.7138709
05-06-17,4245651828,186633,22615800000,248.46,435660000,27789.84375,219.924347
06-06-17,5374445081,193969,22930400000,264.47,741553000,27483.75,265.0757626
07-06-17,4626187355,201429,24382200000,258.07,461649000,27770.78125,277.9634687
08-06-17,4059637924,182427,23810900000,261.67,385494000,27631.25,239.51528
09-06-17,4519712886,210512,24165000000,281.74,557986000,27650,250.5084808
10-06-17,3789499179,210536,26043700000,337.67,1611630000,28158.75,214.5596411
11-06-17,4148167516,230747,31296800000,340.61,1373220000,27926.71875,313.8776096
12-06-17,10512587785,286432,31525300000,401.49,2882650000,28100.625,512.809391
13-06-17,8509611054,275543,36574500000,397.54,1717380000,28276.09375,294.6420993
14-06-17,4782634759,246247,36761600000,359.05,1272580000,28268.75,254.7583744
15-06-17,7099050571,263508,33158200000,361.93,2463450000,25855.15625,260.1381674
16-06-17,7101618146,344218,33415800000,370.23,1096280000,27935.46875,264.9105411
17-06-17,4107764574,341960,34231300000,379.41,904653000,26645.15625,236.7781884
18-06-17,3591540519,329939,35133800000,371.46,904703000,27422.5,254.1963906
19-06-17,4369078226,406174,34435700000,370.06,685172000,27560.625,282.6396424
20-06-17,5518774833,417432,34304000000,359,1020390000,24869.21875,690.5023483
21-06-17,2387455787,349131,33310500000,336.87,1420130000,24535.15625,918.1141254
22-06-17,3041453396,403296,31302600000,336.37,925767000,24743.4375,700.7871655
23-06-17,3847268494,427259,31195900000,341.74,593207000,24618.59375,478.1657793
24-06-17,3908071984,388811,31681300000,323.7,673585000,25722.34375,652.9528823
25-06-17,1399147069,364597,30005900000,303.25,1186880000,24701.875,411.7214897
26-06-17,3153281659,442793,28111200000,272.69,2081810000,24902.8125,875.3109763
27-06-17,3683782230,398521,25309700000,293.09,1973870000,25069.84375,332.032513
28-06-17,3618439252,441630,27207000000,327.93,2056550000,24881.40625,773.2360915
29-06-17,3532130444,419197,30495300000,302.88,1508580000,25212.65625,466.2823938
30-06-17,3093162727,402513,28161900000,294.92,1011800000,25249.375,352.3445023
01-07-17,2810935487,351761,27259400000,274.6,1089200000,25113.125,315.7446432
02-07-17,2193630548,379814,25572800000,287.99,1123330000,25233.59375,317.4682438
03-07-17,7186409643,449992,26815900000,282.9,851408000,25336.875,425.9203162
04-07-17,5643357367,423957,26245000000,273.3,687691000,25471.40625,377.0470052
05-07-17,2063279616,403642,25406900000,268.77,790256000,25001.5625,409.0909709
06-07-17,2363056689,393336,25019500000,270.55,623080000,25300.3125,304.7714335
07-07-17,2328622222,446446,25160800000,245.99,687252000,25497.96875,356.2938069
08-07-17,1989652296,374114,22890700000,251.7,754958000,25502.65625,360.2742075
09-07-17,912050096.9,330605,23454700000,242.14,505118000,25532.03125,256.1128165
10-07-17,2480456544,415763,22640500000,215.36,937219000,23030.46875,261.5986725
11-07-17,2768050707,450430,19712300000,197.4,1440950000,22656.875,287.2903194
12-07-17,3209410859,422878,18377600000,230.77,1241190000,22602.34375,330.3342288
13-07-17,4798930759,407534,21613900000,209.73,828489000,22610.3125,327.4218799
14-07-17,5113463676,377407,19541300000,199.66,749382000,22561.875,275.8806088
15-07-17,4294332298,352616,18630200000,170.66,810452000,23062.34375,288.0406269
16-07-17,4239248668,391933,15823100000,157.36,1516890000,22922.1875,276.7313205
17-07-17,4584032796,401003,14932700000,193.42,1669500000,22345.78125,281.5090484
18-07-17,6460112815,409161,18207400000,234.39,2709260000,22804.6875,423.6779429
19-07-17,4988411443,399573,21939300000,199.7,2328790000,23239.21875,324.8387505
20-07-17,4864010568,373649,19187800000,227.26,2225000000,23215.9375,256.13319
21-07-17,4697280150,347325,21121100000,218.31,1006130000,22762.1875,309.6415566
22-07-17,1141306539,300837,20360100000,229.48,618260000,23289.21875,224.8256033
23-07-17,1653737082,382872,21418300000,225.95,649615000,23348.90625,288.4939977
24-07-17,4855233747,394706,21158500000,224.71,431691000,22957.03125,309.4402751
25-07-17,4874957305,356195,20985200000,206.71,1095760000,23482.03125,355.4861377
26-07-17,3931106875,317219,19373400000,203.95,717692000,23302.5,294.3839206
27-07-17,4396401990,307538,19169800000,204.32,393283000,23218.28125,263.9442453
28-07-17,4863549180,335031,19125100000,193.12,562571000,23294.53125,281.9822899
29-07-17,4636486643,282612,18101800000,205.79,824355000,23459.375,204.1749346
30-07-17,2879324276,299612,19360900000,197.98,596234000,23569.53125,208.0367153
31-07-17,1867112773,352997,18492000000,203.87,569414000,22731.71875,231.2010839
01-08-17,2335361546,350600,19179100000,226.77,1585330000,20475.46875,263.5994019
02-08-17,2084513145,371975,21275200000,219.95,632606000,20257.8125,236.9954219
03-08-17,1837246078,391138,20640100000,225.34,557217000,19923.90625,236.5028087
04-08-17,1832296264,399648,21125600000,223.07,539783000,20245.625,220.0283579
05-08-17,2442518728,413322,20900000000,256.51,1333000000,20212.1875,236.0767088
06-08-17,2394301384,411736,24053500000,261.57,1482980000,20205.625,244.9784373
07-08-17,2766208660,448212,24511000000,269.18,935727000,20516.5625,323.3490865
08-08-17,3416197066,486248,25254600000,296.77,1502410000,20512.8125,339.0838202
09-08-17,3437011167,503481,27938700000,296.03,2638580000,20612.5,268.527475
10-08-17,7016050848,517329,27882200000,295.89,1076820000,20198.125,313.1476575
11-08-17,14559712893,549003,27657000000,308.86,953576000,20580.15625,354.1621044
12-08-17,8710917697,530077,28998700000,310.6,1111650000,20618.4375,344.9860955
13-08-17,9219220597,565378,29161100000,298.06,1369370000,20699.6875,304.6405826
14-08-17,7445406587,645845,28008700000,300.1,864391000,20718.75,345.515738
15-08-17,5783562753,814721,28195800000,289.82,1051800000,20721.25,383.7452491
16-08-17,4876478290,684742,27249700000,302.27,967643000,20898.28125,1168.463266
17-08-17,4810013682,647077,28477500000,301.46,909494000,20791.09375,690.5466421
18-08-17,4831704322,672348,28380200000,295.59,936160000,20743.59375,1018.695225
19-08-17,3643443818,605002,27867900000,297.47,860202000,21114.375,471.9183433
20-08-17,3161280220,508308,27918100000,301.43,571947000,20833.125,293.1477911
21-08-17,4187923335,588153,28285500000,321.59,2448970000,21227.65625,329.8688243
22-08-17,3735735180,534535,30229900000,314.79,1336400000,20988.90625,325.3501223
23-08-17,4253556884,563162,29691900000,317.52,811990000,21141.25,315.8813612
24-08-17,4025190462,521887,29904600000,325.61,697665000,20984.21875,322.8598952
25-08-17,3615671790,495900,30727900000,331.92,760329000,17812.03125,310.1367595
26-08-17,1900647097,461123,31288300000,333.88,514181000,17537.03125,297.916683
27-08-17,6968451827,481083,31517500000,347.89,633370000,17612.34375,275.3354401
28-08-17,9978183799,560756,33002700000,347.75,854319000,17277.34375,323.1205493
29-08-17,8031202502,602220,32813200000,370.67,1220030000,17759.53125,516.1706156
30-08-17,13723848637,601867,34848400000,378.49,1333320000,17706.40625,433.3801113
31-08-17,6600923949,572744,35701500000,383.04,706254000,17419.21875,737.5526008
01-09-17,6213251536,601810,36182900000,387.74,874222000,17653.125,515.416187
02-09-17,4982142335,524814,36601200000,348.98,1483600000,17750,613.6621159
03-09-17,3833702345,474735,33059800000,347.48,986266000,17732.65625,296.6845437
04-09-17,5107225326,659723,32774000000,295.17,1801690000,17685.46875,487.7674961
05-09-17,5154418960,644690,28100000000,312.99,1551050000,17846.875,615.8090011
06-09-17,5663574389,685270,29639100000,334.34,1058830000,17603.90625,770.2774186
07-09-17,3889610496,660758,31507500000,329.43,718624000,17790.15625,734.2395843
08-09-17,4061407980,698014,31147200000,296.5,1098780000,18011.5625,758.749007
09-09-17,6032840093,584567,27990500000,294.4,528621000,17853.90625,441.0351204
10-09-17,5017490229,496832,27797200000,288.75,698326000,17915.625,413.2975693
