date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2016-11-30,17928.930915,369.0,33781300.0,0.003717,12622.0,0.0,3693.625,
2016-12-01,50946.119484,432.0,33453400.0,0.003646,47370.0,0.0,5239.174177,
2016-12-02,79378.046945,446.0,32719700.0,0.003505,112369.0,0.0,8203.290293,
2016-12-03,33709.9155,314.0,31548200.0,0.00345,33408.0,0.0,3595.884175,
2016-12-04,12520.34637,309.0,31048000.0,0.003563,14388.0,0.0,2297.986769,
2016-12-05,23126.914503,297.0,32087800.0,0.003311,41901.0,0.0,3256.399012,
2016-12-06,76939.374318,384.0,29798900.0,0.003207,114567.0,0.0,7407.046277,
2016-12-07,30953.376349,293.0,28872500.0,0.003439,90073.0,0.0,4297.639305,
2016-12-08,12046.61276,394.0,31208200.0,0.003332,38625.0,0.0,3591.51898,
2016-12-09,21637.59904,398.0,29981800.0,0.003265,41814.0,0.0,4184.574945,
2016-12-10,24025.44888,395.0,29228800.0,0.003348,28807.0,0.0,3827.00431,
2016-12-11,21111.4004,381.0,30131800.0,0.00344,17412.0,0.0,3111.423747,
2016-12-12,4605.14544,378.0,30960500.0,0.00337,9717.0,0.0,2526.807463,
2016-12-13,11817.878499,361.0,30324900.0,0.003313,15639.0,0.0,2659.280812,
2016-12-14,28854.92256,398.0,29789100.0,0.003408,24447.0,0.0,3069.499969,
2016-12-15,82156.34394,454.0,30606100.0,0.003405,26255.0,0.0,7219.648053,
2016-12-16,51245.243904,409.0,30639700.0,0.003596,41678.0,0.0,4211.541945,
2016-12-17,19245.761496,373.0,32361600.0,0.003627,32836.0,0.0,2805.923786,
2016-12-18,40779.087231,439.0,32641500.0,0.003819,100644.0,0.0,5178.083878,
2016-12-19,194794.744373,494.0,34382500.0,0.003743,107734.0,0.0,4828.076498,
2016-12-20,11806.570412,406.0,33686500.0,0.003731,31798.0,0.0,3183.250122,
2016-12-21,79871.087648,431.0,33576900.0,0.003488,60202.0,0.0,5425.502701,
2016-12-22,55360.0944,424.0,31440800.0,0.0036,87629.0,0.0,3932.832641,
2016-12-23,43437.031916,438.0,32397800.0,0.003524,122783.0,0.0,4842.026145,
2016-12-24,50542.682748,302.0,31758500.0,0.003548,99398.0,0.0,3271.083545,
2016-12-25,45863.881014,247.0,31938900.0,0.003606,49233.0,0.0,2197.2786,
2016-12-26,10485.693075,760.0,32290800.0,0.003575,32883.0,0.0,5169.260185,
2016-12-27,39564.003072,586.0,32200200.0,0.003392,80148.0,0.0,3461.566983,
2016-12-28,42409.524456,436.0,30591300.0,0.003627,87826.0,0.0,4664.523116,
2016-12-29,82566.479574,490.0,32642000.0,0.003726,64921.0,0.0,4415.032133,
2016-12-30,71638.208936,485.0,33655500.0,0.003793,101380.0,0.0,5258.918984,
2016-12-31,33906.255032,437.0,34136900.0,0.003676,26284.0,0.0,3679.055514,
