date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2015-09-03,2484928.86615,10544.0,12661000.0,0.000122,59655.0,13000000.0078,40074.2595614,
2015-09-04,1484423.8306,10351.0,12412700.0,0.000125,28795.0,12840000.009,12757.0914255,
2015-09-05,1665664.35168,12534.0,12575300.0,0.00013,87671.0,12790000.0085,16847.4051393,
2015-09-06,2813742.2025,13632.0,13108600.0,0.000132,86971.0,12950000.0079,17957.5493395,
2015-09-07,1438112.1392,16385.0,13321500.0,0.00013,56502.0,13030000.0068,20015.4416607,
2015-09-08,1993152.12122,13912.0,13060500.0,0.000131,69138.0,13170000.0055,16861.1906062,
2015-09-09,2187763.78511,11288.0,13233000.0,0.00013,95987.0,12930000.0086,13599.729187,
2015-09-10,3361060.99323,9781.0,13093700.0,0.000129,60340.0,13270000.0051,11816.5550969,
2015-09-11,1702124.74806,10465.0,12951000.0,0.000131,52762.0,13050000.0071,12944.0090533,
2015-09-12,1507188.65982,11720.0,13213100.0,0.000127,47538.0,12860000.0075,13822.0011596,
2015-09-13,2385555.86899,13408.0,12857400.0,0.000126,40889.0,13070000.0064,19361.7314148,
2015-09-14,2974498.18426,11095.0,12582500.0,0.000125,61189.0,12970000.0063,16444.1844003,
2015-09-15,1527546.68008,9853.0,12581100.0,0.000126,43332.0,13170000.0063,11969.6028131,
2015-09-16,2200614.55443,10260.0,12690500.0,0.000124,60323.0,13080000.007,12624.7206175,
2015-09-17,2893450.97345,10252.0,12527400.0,0.000125,60512.0,13180000.0059,13339.8303999,
2015-09-18,2730426.47285,10513.0,12634800.0,0.000127,44008.0,13070000.0067,15430.4265622,
2015-09-19,2344631.14623,11477.0,12789800.0,0.000126,37172.0,13070000.0075,14866.3956078,
2015-09-20,1952702.98273,13166.0,12746000.0,0.000126,42810.0,12970000.0085,18741.7648487,
2015-09-21,2832495.11657,13803.0,12737400.0,0.00013,115029.0,13020000.0076,18631.5267076,
2015-09-22,2922924.17157,11450.0,13118300.0,0.000126,114475.0,12830000.0079,17884.3284944,
2015-09-23,1419184.21332,10685.0,12734800.0,0.000124,137675.0,13250000.0049,15124.8020844,
2015-09-24,1325099.00566,10739.0,12400100.0,0.000124,41198.0,13170000.0068,13543.1791276,
2015-09-25,1864958.77338,11049.0,12522000.0,0.000122,58024.0,12940000.0073,13815.6017198,
2015-09-26,1506398.85761,11495.0,12333200.0,0.000123,27115.0,13060000.0072,15081.0557492,
2015-09-27,1936410.28884,12961.0,12452700.0,0.000122,29422.0,13120000.0071,17919.6925051,
2015-09-28,1426709.04456,10666.0,12291500.0,0.000124,63563.0,12900000.0087,13333.3260939,
2015-09-29,2811847.37934,10798.0,12576500.0,0.000121,100480.0,13250000.0064,13637.2694844,
2015-09-30,2175457.58918,10953.0,12245300.0,0.000123,39326.0,13190000.0052,13520.4254156,
2015-10-01,1563560.57472,11030.0,12413500.0,0.000122,28260.0,12930000.0086,13790.499159,
2015-10-02,1426423.25021,10970.0,12429800.0,0.000123,27636.0,12890000.0073,13339.9875482,
2015-10-03,1359488.92295,11700.0,12376800.0,0.000121,20425.0,13840000.0,22059.5216676,
2015-10-04,2375880.40222,13801.0,12282800.0,0.000118,35274.0,13850000.0,19455.7497623,
2015-10-05,1907978.42236,11803.0,11994300.0,0.000117,38899.0,13500000.0,16564.4089825,
2015-10-06,1560965.76502,11119.0,11969500.0,0.000121,41814.0,13770000.0,13951.0634572,
2015-10-07,1361485.37746,10451.0,12320700.0,0.000121,43911.0,13800000.0,13186.2434284,
2015-10-08,1757006.48786,10422.0,12241600.0,0.000119,30848.0,13590000.0,13459.9990164,
2015-10-09,1720953.72355,10858.0,12062700.0,0.000119,33259.0,13740000.0,13708.3740372,
2015-10-10,1764549.38414,13232.0,12046800.0,0.000119,26432.0,13930000.0,26247.357999,
2015-10-11,1522121.61086,13080.0,12008700.0,0.00012,16695.0,13710000.0,18339.1977242,
2015-10-12,871267.237154,11448.0,12203500.0,0.000119,27647.0,13790000.0,16425.9831724,
2015-10-13,839175.584248,11142.0,12058400.0,0.000121,32336.0,13710000.0,13892.2930951,
2015-10-14,1501654.37015,10477.0,12280700.0,0.00012,41263.0,13710000.0,13957.7716624,
2015-10-15,1643831.19843,10944.0,12215200.0,0.00012,28640.0,13790000.0,13824.6765103,
2015-10-16,2035364.15296,11903.0,12139100.0,0.000121,54066.0,13770000.0,14864.0642762,
2015-10-17,1513733.2182,15040.0,12268900.0,0.000121,72474.0,13870000.0,19460.2266103,
2015-10-18,2198612.57452,14666.0,12281900.0,0.000119,52392.0,13710000.0,20118.1399608,
2015-10-19,1270860.16295,13534.0,12062600.0,0.000119,37584.0,13890000.0,17044.3291866,
2015-10-20,2704836.55384,13705.0,12048200.0,0.000118,24463.0,13740000.0,17587.1193381,
2015-10-21,2597636.17623,14357.0,12072600.0,0.000117,36885.0,13820000.0,28503.6174842,
2015-10-22,1736215.82188,14294.0,11836700.0,0.000118,45874.0,13790000.0,16913.3972472,
2015-10-23,3389773.13156,15421.0,11900200.0,0.000115,56807.0,13740000.0,18667.124697,
2015-10-24,2052237.25528,17643.0,11618200.0,0.000114,32143.0,13910000.0,22759.9264126,
2015-10-25,2118957.71671,17643.0,11594100.0,0.000116,43290.0,13730000.0,22972.3479469,
2015-10-26,2325341.6509,15379.0,11729200.0,0.000116,24937.0,13810000.0,24003.2575657,
2015-10-27,1751375.23729,12970.0,11778300.0,0.000118,51753.0,13850000.0,16780.1300949,
2015-10-28,2205673.23194,12720.0,11984500.0,0.000126,113919.0,13790000.0,17245.2751744,
2015-10-29,2576303.48165,12235.0,12782900.0,0.000141,194644.0,13930000.0,15748.283272,
2015-10-30,1872300.50878,12489.0,14351100.0,0.000151,482992.0,13860000.0,18207.7951584,
2015-10-31,1569807.45736,14690.0,15318300.0,0.000137,156306.0,13780000.0,19404.5018098,
2015-11-01,2270343.90791,13289.0,13933700.0,0.000141,65837.0,13740000.0,17916.4658044,
2015-11-02,4220704.07683,13708.0,14359800.0,0.000147,242538.0,13760000.0,21339.9529757,
2015-11-03,2728753.66387,12457.0,14975800.0,0.000156,479260.0,13660000.0,16507.3336421,
2015-11-04,3640109.3012,12506.0,15865000.0,0.000149,768680.0,13720000.0,17145.6344497,
2015-11-05,2489494.15908,12870.0,15169500.0,0.000146,229438.0,13670000.0,25773.4185736,
2015-11-06,1743004.57031,13036.0,14847500.0,0.000141,183562.0,13780000.0,17992.5743935,
2015-11-07,1840318.07315,13047.0,14411800.0,0.000145,76812.0,13750000.0,17596.0195435,
2015-11-08,4630159.40243,13652.0,14688900.0,0.000136,98767.0,13570000.0,18695.8119035,
2015-11-09,3046442.1145,10194.0,13854300.0,0.000135,98722.0,13860000.0,14389.5036854,
2015-11-10,2787104.98274,16152.0,13718500.0,0.000123,125931.0,13880000.0,19383.6871767,
2015-11-11,2251693.40424,13666.0,12570200.0,0.000125,132197.0,13810000.0,23135.9761105,
2015-11-12,2409690.89924,14023.0,12815000.0,0.00013,119258.0,13820000.0,18255.2181828,
2015-11-13,2549840.87069,12972.0,13262500.0,0.00013,60005.0,13870000.0,16337.713894,
2015-11-14,1809005.3882,13655.0,13191200.0,0.00013,45993.0,13800000.0,17937.514517,
2015-11-15,2177861.99738,14356.0,13245500.0,0.000125,49123.0,13750000.0,19688.36786,
2015-11-16,3316468.91136,15664.0,12793800.0,0.000131,89068.0,13770000.0,22259.1614766,
2015-11-17,1809572.32901,15408.0,13323000.0,0.000133,71674.0,13850000.0,19110.2061346,
2015-11-18,2806085.1666,13493.0,13495900.0,0.000135,72827.0,13740000.0,17634.4375686,
2015-11-19,2114678.2912,12574.0,13704200.0,0.00013,79682.0,13710000.0,15205.778816,
2015-11-20,2009879.74496,12167.0,13267200.0,0.000131,53565.0,13850000.0,15212.5540561,
2015-11-21,1598972.61762,13664.0,13161100.0,0.000131,49715.0,13730000.0,17521.5060803,
2015-11-22,2760898.12913,14604.0,13384200.0,0.000128,40285.0,13820000.0,19556.2788037,
2015-11-23,1229336.15805,15482.0,13048200.0,0.00013,69600.0,13710000.0,19490.5903274,
2015-11-24,1037847.36626,15250.0,13159200.0,0.000128,54656.0,13720000.0,18339.418077,
2015-11-25,2794288.91864,16801.0,13061700.0,0.00013,65766.0,13650000.0,20652.0443156,
2015-11-26,2335973.6776,16446.0,13305500.0,0.000132,120109.0,13790000.0,19750.2632734,
2015-11-27,2618639.66893,16373.0,13505800.0,0.000133,48351.0,13810000.0,19975.745108,
2015-11-28,3557915.22618,19015.0,13548600.0,0.00013,88253.0,13820000.0,25602.2270424,
2015-11-29,3080698.22807,18594.0,13215800.0,0.00013,93788.0,13740000.0,24412.3491377,
2015-11-30,3404909.50774,16859.0,13249900.0,0.000128,149901.0,13820000.0,26456.9136128,
2015-12-01,3008549.6104,16289.0,13143100.0,0.000127,132870.0,13710000.0,29414.4823832,
2015-12-02,3425092.80137,12684.0,13041400.0,0.00013,99648.0,13850000.0,15749.2560977,
2015-12-03,2906653.96094,13600.0,13275400.0,0.000129,131679.0,13750000.0,16454.8512319,
2015-12-04,3433847.27752,12675.0,13084700.0,0.000129,120155.0,13830000.0,15770.2927491,
2015-12-05,4039816.15033,16341.0,13176600.0,0.00013,131709.0,13870000.0,20874.9575327,
2015-12-06,3904968.74182,17887.0,13300700.0,0.000128,145274.0,13630000.0,22819.6042816,
2015-12-07,3122295.57691,15462.0,12973500.0,0.000133,120973.0,13910000.0,20665.9278988,
2015-12-08,4255269.47031,12864.0,13606800.0,0.000136,228473.0,13810000.0,17260.4388538,
2015-12-09,3471587.63731,15032.0,13981700.0,0.000142,645837.0,13880000.0,20455.1700349,
2015-12-10,4868371.6108,13057.0,14555100.0,0.000139,280949.0,13780000.0,18382.7584029,
2015-12-11,5096646.80963,13145.0,14213500.0,0.00015,344576.0,13660000.0,18579.8645004,
2015-12-12,3334922.19991,16160.0,15270200.0,0.000142,254496.0,13870000.0,21948.004698,
2015-12-13,3603068.78719,14130.0,14443400.0,0.000143,252912.0,14040000.0,21136.6118778,
2015-12-14,2821416.35815,15052.0,14648500.0,0.000145,147375.0,13730000.0,21866.6845916,
2015-12-15,3974975.4677,14909.0,14835800.0,0.00015,235791.0,13840000.0,21464.8313645,
2015-12-16,4089340.95904,15185.0,15350200.0,0.00015,219391.0,13860000.0,21638.0340182,
2015-12-17,4377444.72891,14096.0,15344700.0,0.000155,161051.0,13770000.0,19735.3878274,
2015-12-18,3298884.16907,13109.0,15847400.0,0.000155,137046.0,13870000.0,18546.969823,
2015-12-19,3623160.60216,16355.0,16080100.0,0.000153,122033.0,13870000.0,22916.9096739,
2015-12-20,3807331.55309,17732.0,15572500.0,0.000143,171565.0,13870000.0,25842.642122,
2015-12-21,3553997.42624,15688.0,14866400.0,0.000143,221747.0,13840000.0,29536.8069094,
2015-12-22,3209302.69008,13913.0,14547300.0,0.000142,156877.0,13940000.0,18785.7859055,
2015-12-23,3030974.07545,14847.0,14505200.0,0.000147,139291.0,13840000.0,18468.0026622,
2015-12-24,4119738.93699,13509.0,15178200.0,0.000147,161918.0,13780000.0,17051.497873,
2015-12-25,3280630.81036,13759.0,15196000.0,0.000147,175660.0,13890000.0,17361.1484093,
2015-12-26,3540452.81926,15995.0,15299200.0,0.000139,230344.0,13930000.0,20864.7905465,
2015-12-27,1670924.33012,20287.0,14280100.0,0.000145,145042.0,13790000.0,31394.2339542,
2015-12-28,2173253.42506,16952.0,14745300.0,0.000139,139835.0,13800000.0,24091.2383349,
2015-12-29,3638402.02678,17278.0,14194700.0,0.000155,104967.0,13900000.0,25679.6826185,
2015-12-30,3545169.41335,23050.0,15947100.0,0.000153,124837.0,13800000.0,28316.4196339,
2015-12-31,3388140.90889,16515.0,15475000.0,0.000151,95446.0,13590104.4369,21262.3121635,
2016-01-01,3177005.38551,12295.0,15372500.0,0.000154,105224.0,13940000.0,17390.7452554,
2016-01-02,3231051.10771,17384.0,15847900.0,0.000151,90477.0,13970000.0,22512.8759015,
2016-01-03,4146990.69377,18998.0,15234300.0,0.000146,104005.0,13830000.0,27897.054003,
2016-01-04,3462206.95317,18727.0,14932100.0,0.000144,92160.0,13770000.0,26473.2515869,
2016-01-05,2775095.64977,14689.0,14749000.0,0.000137,52937.0,13930000.0,19455.1745148,
2016-01-06,2218698.95504,16209.0,14055900.0,0.000135,41477.0,13740000.0,21936.500804,
2016-01-07,4275841.00487,14341.0,13784000.0,0.000139,180463.0,13800000.0,19170.9222825,
2016-01-08,5366372.16625,15070.0,14350600.0,0.000158,306716.0,13830000.0,20199.0266167,
2016-01-09,7790453.17697,20388.0,17796700.0,0.00018,1201210.0,13920000.0,31572.2769469,
2016-01-10,4295732.73273,17503.0,18455400.0,0.000167,326345.0,13880000.0,25148.1659959,
2016-01-11,18754116.9064,17650.0,17122200.0,0.000171,154848.0,13820000.0,24560.4604686,
2016-01-12,16554202.3405,16011.0,17548400.0,0.00018,669461.0,13790000.0,25106.666312,
2016-01-13,24294359.2541,14587.0,18378400.0,0.000177,302111.0,13860000.0,20734.3012901,
2016-01-14,11620328.6881,12532.0,18173500.0,0.000175,160331.0,13680000.0,16752.6709516,
2016-01-15,5966466.11513,13732.0,18050400.0,0.000149,274796.0,13830000.0,25274.3705438,
2016-01-16,3015259.91876,16215.0,15336600.0,0.000155,240252.0,13910000.0,20355.6651191,
2016-01-17,3053518.77584,18321.0,15961200.0,0.000152,64728.0,13850000.0,29348.7030518,
2016-01-18,4422656.49381,16568.0,15566800.0,0.000151,90041.0,13780000.0,26756.8982309,
2016-01-19,2917921.79442,13656.0,15533400.0,0.000148,76182.0,13890000.0,19556.3235973,
2016-01-20,4475305.32559,15693.0,15213600.0,0.000168,284867.0,13880000.0,30925.4822599,
2016-01-21,5111844.77353,15947.0,17289800.0,0.000163,127039.0,13870000.0,22583.8348843,
2016-01-22,6898860.53836,16492.0,16717400.0,0.000168,485854.0,13720000.0,25442.3556604,
2016-01-23,5035636.34495,19126.0,17599100.0,0.000172,162077.0,13900000.0,38823.1060964,
2016-01-24,9378432.60053,17221.0,17777300.0,0.000193,463251.0,13980000.0,28197.6300925,
2016-01-25,14349675.7775,22194.0,19904200.0,0.000212,776273.0,13870000.0,39002.576287,
2016-01-26,83634738.9925,21123.0,21817100.0,0.000356,4585660.0,13900000.0,37010.711234,
2016-01-27,164591272.262,21644.0,36753200.0,0.000455,5266350.0,13810000.0,103256.034095,
2016-01-28,40893341.994,17946.0,46746800.0,0.000344,2941270.0,13810000.0,28535.3594052,
2016-01-29,24276475.6218,17394.0,35669100.0,0.000316,1012590.0,13860000.0,30377.922399,
2016-01-30,18739043.3095,19986.0,32611800.0,0.000258,943534.0,13740000.0,29935.2027759,
2016-01-31,14242938.5085,18615.0,26625500.0,0.000277,1750220.0,13790000.0,32314.4359262,
2016-02-01,16527609.1168,18183.0,28567800.0,0.00027,629834.0,13540000.0,24764.5834224,
2016-02-02,10340084.715,16237.0,27920700.0,0.000262,274100.0,13640000.0,25375.2564574,
2016-02-03,10260039.0087,16241.0,26968900.0,0.000265,236381.0,13710000.0,21223.62604,
2016-02-04,12097557.6053,14756.0,27316500.0,0.000287,418938.0,13780000.0,24482.2651351,
2016-02-05,13382299.0959,13363.0,29336400.0,0.000305,474776.0,13790000.0,22310.9604251,
2016-02-06,18592212.9746,15524.0,31710200.0,0.000306,692373.0,13770000.0,21397.9955484,
2016-02-07,14196839.2186,15300.0,31511800.0,0.000285,396252.0,13770000.0,24434.7272919,
2016-02-08,16875611.4757,13436.0,29356800.0,0.000287,189115.0,13930000.0,17357.0029793,
2016-02-09,14000850.2557,13953.0,29544700.0,0.000292,126218.0,13620000.0,19677.7034627,
2016-02-10,11034850.5005,12225.0,29942700.0,0.000298,266304.0,13760000.0,16661.8016752,
2016-02-11,15570564.5148,12273.0,30585900.0,0.00029,343798.0,13740000.0,15186.0793402,
2016-02-12,19910218.3075,12865.0,30145300.0,0.000301,435781.0,13770000.0,20787.4312663,
2016-02-13,9673405.13899,13416.0,30881300.0,0.000295,160931.0,13770000.0,16873.3133434,
2016-02-14,8417581.11528,13884.0,30443300.0,0.000301,237255.0,13720000.0,28193.0312258,
2016-02-15,13789466.9682,14568.0,31063600.0,0.000298,286649.0,13580000.0,48996.859514,
2016-02-16,12791123.8533,16648.0,30730800.0,0.000292,247274.0,13730000.0,57648.7700999,
