date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2016-04-10,59382.5093815,503.0,2160940.0,1.55,20144.0,8428.16373016,13.28816422,
2016-04-11,102441.936996,539.0,1989440.0,1.47,13226.0,8554.12171605,17.65731992,
2016-04-12,33641.528548,558.0,1994280.0,1.63,17348.0,9022.95187302,13.75822489,
2016-04-13,65774.1386112,608.0,2158110.0,1.53,9428.0,8320.49387482,24.74929446,
2016-04-14,67034.7339954,622.0,2113850.0,1.53,7486.0,9053.23023499,16.0843517,
2016-04-15,71769.5118903,643.0,2114230.0,1.39,9294.0,8605.11047753,16.81422405,
2016-04-16,56754.5440798,724.0,1929170.0,1.37,14852.0,8683.83421869,19.26099949,
2016-04-17,30500.7785608,568.0,1921900.0,1.34,7936.0,7678.59260066,12.77446396,
2016-04-18,98089.9087838,691.0,1896850.0,1.66,23797.0,8381.05059879,24.1399164,
2016-04-19,68899.0406246,907.0,2351550.0,1.51,21691.0,9253.06742412,28.7603207,
2016-04-20,38045.7735248,685.0,2162910.0,1.53,7501.0,8574.83211555,16.0463679,
2016-04-21,835036.0635,4665.0,2203160.0,1.56,11051.0,7836.04008294,44.43291817,
2016-04-22,162868.17045,903.0,2259880.0,1.56,8972.0,9204.62204492,17.05085362,
2016-04-23,368439.147146,4337.0,2268050.0,1.58,8728.0,9059.28590739,45.03405266,
2016-04-24,150484.161841,1325.0,2306120.0,1.55,17802.0,8750.44661508,15.78034569,
2016-04-25,75345.956502,774.0,2289380.0,1.54,13339.0,8199.38042685,13.12523498,
2016-04-26,190881.163856,2138.0,2282450.0,1.52,14299.0,8817.05901148,22.43707615,
2016-04-27,52398.0668622,1072.0,2265000.0,1.48,12204.0,8756.50228746,11.74599013,
2016-04-28,121244.95825,983.0,2218750.0,1.51,9091.0,8332.60521962,15.4100701,
2016-04-29,175862.356143,1013.0,2280200.0,1.52,12578.0,8956.33947661,13.67803601,
2016-04-30,121905.666656,1148.0,2306610.0,1.57,19796.0,8786.78064945,16.40218198,
2016-05-01,135140.962712,794.0,2393930.0,1.54,13659.0,8532.44240874,13.12879364,
2016-05-02,199232.230079,1483.0,2358990.0,1.51,13513.0,8177.01640914,15.56803409,
2016-05-03,366456.941711,1742.0,2342820.0,1.53,10195.0,7896.3569789,21.2293425,
2016-05-04,72251.9875012,978.0,2408290.0,1.51,9993.0,8777.72712005,13.68270763,
2016-05-05,319732.194931,1739.0,2343520.0,1.52,5907.0,8453.95849677,16.91399267,
2016-05-06,245011.99326,918.0,2372200.0,1.52,6274.0,7602.56693187,11.54076429,
2016-05-07,581833.141308,4686.0,2394420.0,1.58,15547.0,9461.23865805,40.29038762,
2016-05-08,160743.464831,990.0,2495660.0,1.48,28101.0,8519.91136444,17.61481734,
2016-05-09,53682.1903944,771.0,2360400.0,1.45,10184.0,7674.51551479,9.79447293,
2016-05-10,279595.762611,3484.0,2322060.0,1.41,9627.0,7686.5069452,29.2668561,
2016-05-11,43011.3169751,718.0,2259500.0,1.37,21921.0,7548.60549448,7.09415655,
2016-05-12,94156.0229332,2088.0,2185690.0,1.29,9646.0,9443.25151222,16.31210467,
2016-05-13,58201.1019308,839.0,2088820.0,1.27,11199.0,7446.67833535,12.85566486,
2016-05-14,474612.021861,2425.0,2074460.0,1.32,18408.0,8921.62428595,21.63075282,
2016-05-15,39297.6137757,884.0,2165550.0,1.33,9978.0,9185.43575673,6.58318183,
2016-05-16,6464477.26974,2241.0,2195000.0,1.99,116107.0,7704.49409103,30.84103282,
2016-05-17,298003.314218,3401.0,3286610.0,1.74,67422.0,8687.79139137,38.1445276801,
2016-05-18,109127.013645,1172.0,2816510.0,1.59,69528.0,8813.70141151,18.48996476,
2016-05-19,161754.081188,2134.0,2658330.0,1.55,41199.0,8172.1598802,15.00781821,
2016-05-20,205044.236424,1100.0,2638300.0,1.46,66155.0,8172.15988013,8.4044048,
2016-05-21,259653.964594,2734.0,2470310.0,1.54,21176.0,8382.00991381,30.4708958,
2016-05-22,59900.2114351,960.0,2607310.0,1.45,21063.0,8723.76568268,8.83888289999,
2016-05-23,642380.903728,3138.0,2473330.0,1.52,40226.0,7812.41696539,25.03102232,
2016-05-24,128494.378661,1144.0,2633890.0,1.44,35044.0,8304.59988687,7.91814638999,
2016-05-25,150922.550827,2572.0,2484830.0,1.39,26727.0,8227.78349534,23.64551383,
2016-05-26,1007911.83895,1168.0,2390850.0,1.33,39358.0,8008.13848154,7.43040809005,
2016-05-27,953226.249878,1158.0,2318620.0,1.34,33076.0,8572.09189571,8.90433503001,
2016-05-28,141468.424507,1784.0,2340690.0,1.61,41689.0,8441.49215804,14.52992797,
2016-05-29,67589.6689053,814.0,2774270.0,1.46,12336.0,7325.45803274,8.09021347999,
2016-05-30,693793.729709,3330.0,2584030.0,1.48,11309.0,7301.71262581,24.19068936,
2016-05-31,130252.276162,1077.0,2618070.0,1.51,20533.0,9456.60830315,9.33687269999,
2016-06-01,1863225.43539,2921.0,2690760.0,1.79,53836.0,8394.00134377,22.75246206,
2016-06-02,162392.120661,922.0,3131990.0,1.76,32681.0,7337.33073606,6.99281864,
2016-06-03,215104.082252,1510.0,3162340.0,1.73,28368.0,8969.82746146,10.68814494,
2016-06-04,977637.048775,1516.0,3124600.0,1.75,17331.0,9094.49084749,11.24431432,
2016-06-05,646126.796052,2034.0,3171150.0,1.64,17063.0,7277.96721874,11.51513096,
2016-06-06,1196306.03735,1732.0,2978920.0,1.66,17433.0,7901.2841501,14.3477478402,
2016-06-07,626653.700504,1327.0,3046990.0,1.68,19335.0,9064.80908892,8.65630905,
2016-06-08,134316.103767,2056.0,3087850.0,1.65,34527.0,8144.67457104,15.16311497,
2016-06-09,593384.08206,1353.0,3043720.0,1.64,14239.0,7901.28415025,8.73003083998,
2016-06-10,962584.825285,2931.0,3042740.0,1.65,10577.0,8981.70016482,26.9188437501,
2016-06-11,88893.9668213,1159.0,3069490.0,1.67,16851.0,8186.22903324,5.87858461998,
2016-06-12,134848.129854,1173.0,3131070.0,1.61,40326.0,8168.41997799,9.05358749001,
2016-06-13,459507.993223,2649.0,3023120.0,1.63,44252.0,8358.38323324,16.87719714,
2016-06-14,49474.3454114,950.0,3086090.0,1.64,18274.0,8570.62250242,8.0641163,
2016-06-15,503312.661992,3403.0,3104940.0,1.68,20702.0,6682.80387789,27.55838921,
2016-06-16,160585.473959,1622.0,3203200.0,1.99,40434.0,7658.48148891,8.98996796,
2016-06-17,178658.616564,1913.0,3797360.0,1.72,49842.0,9944.85854124,14.68668461,
2016-06-18,235837.937885,1342.0,3260110.0,1.89,26733.0,8810.48637903,13.38497507,
2016-06-19,364893.888587,1995.0,3648020.0,1.97,40840.0,7711.37967264,15.7699282,
2016-06-20,79951.6766861,951.0,3819780.0,1.97,36050.0,8028.76877502,6.51971825994,
2016-06-21,409793.788391,2149.0,3773610.0,1.69,25715.0,7934.7275595,25.72273994,
2016-06-22,232266.668655,2540.0,3299110.0,1.57,23941.0,8487.21970068,16.62090557,
2016-06-23,70580.7384588,1349.0,3077750.0,1.62,10020.0,8910.40517052,11.89469799,
2016-06-24,176535.667475,1236.0,3184610.0,1.67,15277.0,7488.03178578,11.70353015,
