date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2015-10-03,84503.8600773,6101.0,49981900.0,0.687171,163326.0,26453.75,9.79164836446,
2015-10-04,185501.46708,6619.0,50556000.0,0.668379,103497.0,25480.15625,9.4319257859,
2015-10-05,103046.984931,6226.0,49131600.0,0.628643,234263.0,26136.875,11.4867735072,
2015-10-06,329643.539842,6440.0,45863300.0,0.650645,262674.0,25036.5625,9.99529995355,
2015-10-07,189029.536633,7100.0,47964700.0,0.609388,218327.0,26133.59375,12.1829899207,
2015-10-08,194862.337293,6912.0,44955900.0,0.621716,310266.0,26778.4375,11.9729333683,
2015-10-09,145903.360371,6751.0,48334900.0,0.650628,386420.0,25451.40625,11.3092183843,
2015-10-10,80672.7688189,6519.0,47325200.0,0.627857,141555.0,25499.6875,11.3828116171,
2015-10-11,97091.543718,6011.0,46327500.0,0.634963,102128.0,26507.03125,8.99879459915,
2015-10-12,169575.208964,6527.0,46864200.0,0.62603,109567.0,26803.75,10.7038073208,
2015-10-13,249870.368396,6765.0,46395200.0,0.607655,303044.0,26668.28125,12.3232487996,
2015-10-14,519051.935089,6772.0,45250600.0,0.522968,971664.0,25875.625,11.8319985211,
2015-10-15,449265.115212,6424.0,38688300.0,0.561878,371022.0,25610.46875,18.8703438617,
2015-10-16,193203.403447,6748.0,41608900.0,0.536495,249891.0,25441.40625,21.1794465456,
2015-10-17,133430.980474,6508.0,39515900.0,0.547178,313860.0,26450.625,12.2914624458,
2015-10-18,94288.1975381,6442.0,40550400.0,0.517734,133690.0,25848.28125,13.1130126021,
2015-10-19,251706.000874,6550.0,38321300.0,0.489014,243742.0,25966.71875,11.6992191396,
2015-10-20,218109.556293,5867.0,36261200.0,0.434829,383921.0,26192.5,11.5270197988,
2015-10-21,311803.613046,6159.0,31973600.0,0.447329,609085.0,26046.40625,10.1558577347,
2015-10-22,351552.65182,5909.0,32977300.0,0.567702,924822.0,25330.78125,13.2005048379,
2015-10-23,417123.711461,6768.0,41986400.0,0.539657,878822.0,27554.84375,13.7479413918,
2015-10-24,56282.9776981,6234.0,40022100.0,0.56359,258356.0,27118.75,10.6966382172,
